Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2017-10-31,7.047014506208012,-0.5493871090877807,-1.6827650821512126,6.257871369462644,0.0011286305373561234,6.530789602622773,-0.01878960262277385,6.715396767272565,0.035603232727435596,6.879942260642013,-0.017942260642012542,6.259,6.512,6.751,6.862,6.0
2017-11-30,7.259837782344579,-0.6402719893168095,-1.932511995431192,6.348416891135412,0.0005831088645882332,6.664707679784265,-0.009707679784265011,6.877605529954971,0.018394470045028477,7.067269899125348,-0.009269899125348147,6.349,6.655,6.896,7.058,6.0
2017-12-31,7.487984206947734,-0.9173071192076651,-1.3175643527696763,6.601332894657079,-0.0003328946570793079,6.964457922132335,0.005542077867664474,7.155501333747033,-0.010501333747033215,7.320707849463541,0.005292150536458706,6.601,6.97,7.145,7.326,6.0
2018-01-31,7.608200785947472,-1.290142830420388,-0.8535024859520883,6.649883343472683,0.0011166565273166285,7.098590257590857,-0.01859025759085675,7.288774493598495,0.035225506401505235,7.447751905337958,-0.017751905337958007,6.651,7.08,7.324,7.43,6.0
2018-02-28,7.969889744319382,-1.3385614301793725,-2.0045572607621955,6.652398618934809,-0.0003986189348088587,7.187363734955616,0.006636265044384082,7.472574640004875,-0.012574640004874738,7.719663006104692,0.006336993895308396,6.652,7.194,7.46,7.726,6.0
2018-03-31,7.553712664758297,-1.7534636796148733,-0.08458167070897374,6.561859151289772,0.001140848710227793,7.104993012512398,-0.018993012512397378,7.27901133870419,0.03598866129581069,7.416136497493641,-0.0181364974936411,6.563,7.086,7.315,7.398,6.0
2018-04-30,7.863872931772054,-3.0991476919292955,2.181964490158474,6.78422492531958,0.0017750746804194861,7.599551697182498,-0.02955169718249806,7.7240043531839335,0.055995646816066724,7.795219024313989,-0.02821902431398904,6.786,7.57,7.78,7.767,6.0
2018-05-31,7.888133749810006,-2.471092278473482,1.883726861477621,7.068857237377757,0.0011427626222433318,7.710024875593362,-0.01902487559336219,7.797950963362043,0.03604903663795689,7.844166923666828,-0.01816692366682826,7.07,7.691,7.834,7.826,6.0
2018-06-30,7.980822826341637,-2.975570506905434,2.347143188508999,7.0170637167333085,0.0019362832666915963,7.784235520785617,-0.03223552078561731,7.883918945138873,0.061081054861126916,7.93378181734219,-0.030781817342190543,7.019,7.752,7.945,7.903,6.25
2018-07-31,7.860132773143782,-1.8427774465546256,1.388911614570876,7.244593206320797,0.0034067936792032683,7.723716788471812,-0.05671678847181205,7.790530935323399,0.107469064676601,7.826159069883986,-0.054159069883986,7.248,7.667,7.898,7.772,6.25
2018-08-31,8.050270528152346,-1.834003250864973,1.038973165068753,7.338498864061407,0.0025011359385933574,7.83663926886281,-0.04163926886281022,7.930100376113012,0.07889962388698812,7.990761490962766,-0.03976149096276593,7.341,7.795,8.009,7.951,6.5
2018-09-30,8.072588525048129,-0.8664364766324965,0.5432538670016618,7.75146530019605,0.001534699803950268,7.983549901856269,-0.025549901856268598,8.023587102707042,0.04841289729295717,8.04839769524063,-0.024397695240631734,7.753,7.958,8.072,8.024,6.5
